timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5
0.416 0.08652800000000002 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.41600000000000004 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 303.7550756684213 -86.42279216544465 480.9 -1.2488690025520166 1.145226194578745 -1.1452261945787452 -136.35196272200906 -11.827795984707086 122.7824 0.03595074767388174 -0.41444365568999714 2.547265342226495e-17 
0.424 0.089888 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.424 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 304.04374106867937 -85.40168919267246 480.9 -1.2503596423959624 1.1427320516175752 -1.1427320516175754 -138.93282579504742 -12.522137701008075 125.14359999999996 0.03806120881765375 -0.42228822430105595 2.5962512141923886e-17 
0.432 0.09331199999999999 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.432 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 304.3343736124907 -84.36014484276872 480.9 -1.2518748691353065 1.140189656721796 -1.1401896567217962 -141.5096854011185 -13.243010295113079 127.50480000000002 0.0402523109273954 -0.4301206243195091 2.645237086158283e-17 
0.44 0.0968 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.44 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 304.6267699150285 -83.29811553172306 480.9 -1.2534144698033538 1.1375989702590303 -1.1375989702590306 -144.08231145217874 -13.990894417347281 129.86599999999999 0.042525514946344344 -0.4379401563896011 2.694222958124177e-17 
0.448 0.10035200000000001 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.448 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 304.9207225083637 -82.21555804698657 480.9 -1.254978227677287 1.1349599520842613 -1.1349599520842617 -146.65046528742963 -14.766268823924332 132.22719999999995 0.044882276060560305 -0.44574609509857027 2.7432088300900713e-17 
0.456 0.103968 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.456 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 305.21601983181864 -81.11242961484298 480.9 -1.256565922289704 1.132272561551745 -1.1322725615517453 -149.21389952691254 -15.569610270409669 134.5884 0.04732404337510541 -0.4535376885316491 2.792194702055965e-17 
0.464 0.10764800000000001 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.464 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 305.5124462227003 -79.9886879691225 480.9 -1.2581773294402823 1.129536757527078 -1.1295367575270783 -151.77235792625433 -16.4013934013224 136.9496 0.049852259578487566 -0.46131415783056035 2.8411805740218593e-17 
0.472 0.11139200000000002 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.47200000000000003 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 305.8097819074453 -78.84429142126089 480.9 -1.2598122212075618 1.1267524983994113 -1.1267524983994115 -154.32557523262602 -17.262090635814893 139.3108 0.05246836059518208 -0.4690746967557022 2.890166445987754e-17 
0.48 0.1152 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.48 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 306.1078029932077 -77.67919893170574 480.9 -1.2614703659608488 1.1239197420938114 -1.1239197420938116 -156.8732770419808 -18.152172049370048 141.672 0.05517377522604881 -0.4768184712522213 2.9391523179536474e-17 
0.488 0.119072 -1.5707963267948966 -1.5707963267948966 0.0 1.5707963267948966 0.0 0.488 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 306.4062814599219 -76.49337018267077 480.9 -1.2631515283722325 1.1210384460837686 -1.1210384460837688 -159.41517965763907 -19.072105251457174 144.0332 0.0579699247764656 -0.48454461902017953 2.988138189919542e-17 
